FCTH3,FCTH4,FCTH6,FCTH7,FCTH9,FCTH10,FCTH12,FCTH13,FCTH16,FCTH27,FCTH28,FCTH31,FCTH34,FCTH48,FCTH55,FCTH57,FCTH58,FCTH79,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,Class
1,1,0,6,0,7,1,4,0,1,1,2,0,1,2,0,1,0,0.80639,1.6622,-1.7603,-9.4213,-4.2346,-3.4155,-10.994,-4.7132,-0.90716,-6.2561,-13.94,-6.5686,-9.8908,-6.3687,-8.5807,-8.9321,-7.7399,-9.9486,-10.698,-9.4951,-2.4121,9.2904,22.165,17.116,9.5674,1
1,2,0,5,0,7,0,3,0,1,0,1,1,1,1,0,1,0,0.86716,-2.6095,6.0186,-14.038,-7.4575,-0.80454,-5.3364,-2.8307,4.8596,-4.1062,-8.8665,-2.7159,-9.0085,-6.1501,-12.476,0.061858,-2.6406,-1.2739,1.6704,-2.3199,-7.1214,-4.0392,0.77865,4.8475,6.8882,1
0,1,1,5,0,7,3,5,0,0,0,2,0,1,1,0,1,0,2.1844,0.36716,5.4604,-17.36,-5.6896,-3.8161,-7.7929,-0.44867,3.9026,-4.1811,-9.3752,-4.8905,-10.779,-5.8131,-10.251,0.10984,-2.8591,-2.4196,-3.3341,-5.5684,-10.523,-0.68191,5.42,9.2924,9.325,1
0,1,1,5,0,7,3,5,0,0,0,2,0,1,1,0,1,0,0.79086,-10.565,-3.6908,-5.9815,2.733,-4.5809,0.61635,-5.894,-6.5091,-3.311,-7.1042,-7.025,-5.4064,-5.3548,-4.339,-8.854,-6.4225,-6.9955,-3.8581,-3.5974,-11.806,-6.1472,2.8424,18.784,23.19,1
1,1,0,7,0,7,1,3,0,0,0,2,1,1,2,0,0,1,3.5915,-0.29059,1.9329,-8.5334,-5.7837,1.5344,-13.494,-1.4168,-5.4414,0.75085,-12.81,-8.5451,-10.742,-4.863,-7.2425,-6.085,-4.2258,-4.8576,-5.3814,-11.073,-12.801,-8.4913,9.1986,20.592,19.764,1
1,2,1,6,0,7,1,4,0,1,0,2,0,1,1,0,1,0,8.3126,-14.664,-4.3813,-1.0816,-5.96,0.38388,-5.2384,4.7754,-4.8366,-8.3141,-6.6867,0.0496,-11.298,-2.9504,-4.7626,-2.4311,-7.3284,-1.5384,-1.2945,0.44748,0.87019,-2.6409,-2.7997,4.1818,9.7948,1
1,2,0,4,0,7,3,6,0,1,1,2,0,1,1,0,0,0,6.596,-14.068,-6.6199,1.7501,4.008,-8.126,1.0881,2.5725,-6.0046,-10.746,-4.5467,-5.218,-8.187,-7.8647,-9.8931,-5.4064,-15.83,-5.4407,-9.4278,-5.649,-10.655,-20.785,-19.82,-6.8425,20.026,1
1,1,1,6,0,7,0,3,0,1,1,2,1,0,1,0,1,0,4.1926,-4.6031,-0.092617,-7.4215,-2.7906,-11.115,-2.6753,2.0452,-4.2652,-8.8529,-4.5522,-2.1048,-11.73,-1.0262,-10.704,-4.7019,-7.833,-4.543,-0.6363,-8.0401,-2.1739,-8.7058,-9.181,-6.1254,9.8576,1
1,2,0,5,0,7,3,6,0,1,0,2,1,1,1,0,0,0,1.9271,-8.5736,1.0985,-8.2759,-4.3058,-11.384,-4.738,1.843,0.34422,-6.7443,-12.095,-6.4271,-6.069,-5.175,-10.104,-4.9286,-2.2242,-5.0811,3.0765,15.902,34.675,31.754,2.2083,3.8038,11.519,1
1,2,1,6,0,7,0,3,0,1,0,2,1,0,1,0,1,0,-1.9864,6.534,-3.1687,-7.2118,0.76698,-9.221,-10.813,-6.8706,-1.5262,-3.1177,-9.3797,-6.2728,-10.043,-5.7408,-5.2135,-12.206,-9.727,-4.0037,19.568,31.582,24.112,11.742,6.4323,5.9451,7.2184,1
1,1,1,6,0,7,3,6,0,0,0,2,0,1,1,0,1,0,-3.107,6.4129,3.2154,-10.59,-4.0974,-1.2316,-11.388,0.66971,0.85372,-2.972,-3.5249,0.88438,-10.572,-7.1829,-9.5105,-3.9474,-8.5988,-15.084,-15.542,-4.7022,8.0241,26.056,23.362,4.4835,-0.64419,1
1,1,1,6,0,7,2,5,0,0,0,2,0,1,2,0,1,0,-0.62094,5.4452,-3.9788,-12.41,0.31412,-8.5155,-0.66532,-3.5218,0.9994,-8.7282,-6.2862,-6.5166,-5.2306,-10.248,-5.4614,-3.2009,-9.294,-7.777,-13.859,-14.136,-3.3583,21.749,29.029,20.044,6.5093,1
1,2,0,6,0,7,0,2,0,1,0,2,1,1,2,0,1,0,-0.24862,-10.545,-0.40173,-3.24,0.79114,-5.4762,-4.154,-6.8204,-1.6779,-5.4229,-11.083,-3.9824,-8.272,-2.6159,-12.409,-7.0181,-8.0413,-7.2646,0.20991,-9.8914,-20.83,-9.1197,10.724,27.818,30.885,1
1,3,1,7,0,5,0,0,0,1,0,1,0,0,2,0,0,0,1.8288,7.275,4.3877,-7.151,-0.25693,-13.242,-3.8488,-5.6717,-3.5831,-0.48167,-4.3766,-0.75864,-7.6868,-4.0096,-8.8433,-5.1966,-2.4599,-1.0468,3.2217,1.9555,-12.82,-4.9346,1.548,9.7637,10.351,1
0,1,1,5,0,7,3,5,0,0,0,1,0,1,1,0,1,0,1.3487,-1.91,-9.638,2.7248,0.63653,-7.2841,-4.7401,0.081271,-3.4203,-10.245,-2.1604,-1.744,-11.441,-3.3726,-4.9728,-5.2909,-2.7009,-1.6588,2.5588,-0.82115,-7.7452,-5.4834,-2.7554,8.1985,15.08,1
0,2,1,6,0,7,3,5,0,0,0,1,0,1,1,0,1,0,4.493,-9.3944,-8.2717,2.6101,-3.2268,-4.7314,-5.7404,1.1435,-6.5875,-6.4396,-5.845,-2.1575,-15.017,-4.5234,-9.392,-5.5507,-6.4245,0.44421,-0.56481,-7.0641,-10.157,-15.383,-11.459,11.219,31.361,1
1,2,1,6,0,7,1,4,0,1,0,2,1,0,1,0,0,0,2.9601,-7.4247,-0.12213,-9.3125,-1.6639,2.6976,-6.7386,-1.4882,-4.9395,-5.0658,-10.17,-2.5299,-8.3722,-4.1443,-6.3867,-3.5405,-8.5364,-3.1148,-3.7066,-3.473,-5.3172,-5.9001,-4.1367,9.1348,14.254,1
0,2,1,6,1,7,0,1,0,1,0,2,1,1,1,0,1,0,-2.1629,5.3432,-2.5992,-9.5855,-6.1709,-0.92624,-12.694,-7.6199,1.8073,-5.1461,-9.8431,-3.7014,-13.595,-2.6779,-7.7064,0.12862,-12.206,-15.778,-1.2831,22.08,34.416,16.583,-8.7076,-6.7447,12.086,2
1,2,0,5,0,7,2,6,0,1,1,2,0,1,1,0,1,0,-1.7054,3.6267,0.76213,-10.68,-4.8612,-1.828,-11.821,-3.6585,1.8355,-5.6545,-3.4704,-4.9958,-6.7885,1.1681,-6.4543,-3.6723,-16.434,-20.326,-7.171,12.696,32.875,24.987,2.0498,-2.529,13.524,2
1,2,1,5,0,6,3,6,0,0,0,2,0,1,1,0,1,1,-1.6214,-11.639,1.9454,-7.9032,-10.097,5.1717,-7.0415,-4.5133,-2.0442,-6.4401,-7.1805,-7.8425,-5.4801,-3.8349,0.37192,-0.027646,-17.703,-26.16,7.9735,31.387,35.56,7.9818,-15.874,0.55853,14.75,2
0,1,1,6,0,7,1,5,0,0,0,2,0,1,1,0,1,0,-0.69423,10.543,2.175,-12.062,-2.2653,-13.695,-10.591,-4.5071,0.47506,0.45282,-5.7517,2.3721,-5.2454,-2.9893,-7.0712,-4.3103,-7.7539,-8.2173,-2.3233,-4.6046,1.3843,10.191,17.18,15.46,5.0933,2
1,1,1,6,0,7,0,0,0,1,1,2,1,0,1,0,1,0,0.00022237,9.7851,4.1638,-8.1637,-6.3972,-9.1649,-9.5448,-1.1524,-2.022,-2.1978,-4.7629,-0.84033,-9.0278,2.9754,-6.5207,0.39745,-4.8923,-4.2758,-7.7552,-5.2456,-8.0649,-8.3615,5.627,9.3246,11.683,2
1,1,0,5,0,7,0,4,0,1,1,2,1,1,1,0,1,0,-0.22266,9.8913,3.6079,-9.4434,-1.8053,-15.115,-11.895,-4.9109,-2.8775,0.16077,-2.8974,-2.9697,-5.5543,-2.2583,-2.788,-2.3149,-2.5729,-5.3456,-5.3943,-8.1729,-2.0625,2.1626,7.7077,13.983,19.704,2
1,2,0,6,0,7,0,1,0,0,0,2,1,1,1,0,1,0,-0.2439,-4.4637,-12.416,3.5753,-6.3759,-1.6389,-6.8353,0.56831,-1.9355,-1.0233,-5.7111,2.0782,-6.4876,-3.0215,0.38153,-3.018,-3.3416,-0.62435,-2.1942,-3.0404,-4.9746,-6.7111,-15.43,-8.952,22.3,2
1,2,1,6,0,7,0,1,0,0,0,2,1,1,1,0,1,0,1.9779,3.3998,-8.1016,-2.1492,-10.434,-3.0861,-8.1277,-2.0388,-0.68294,5.0648,0.10168,-0.2997,-7.6755,-7.2959,-3.1266,-3.3736,6.7443,1.7497,-1.1129,-6.5112,-4.6575,-1.4089,-9.6145,-4.579,4.0848,2
1,1,0,5,1,7,0,1,0,1,1,1,1,1,1,0,1,0,3.9843,-5.1394,-1.7082,-1.4566,-10.977,-9.8699,-5.4818,0.39165,4.8534,-0.92121,-0.45355,0.31313,-5.7809,-5.9866,-4.625,-1.6019,4.0456,-3.1069,-2.1265,-2.265,0.49781,-7.4695,-10.308,-17.144,-1.5954,2
1,2,1,4,1,7,2,6,0,0,0,1,0,1,1,0,0,0,-1.369,-2.4217,0.24073,-9.3848,-4.3895,0.21668,-6.5399,-7.0698,-0.77713,-5.852,-13.168,-0.68857,-9.3893,-6.5956,2.3144,-2.2504,-7.8547,-10.671,5.6697,26.404,24.306,7.0894,-7.619,-2.7445,10.376,2
1,1,1,5,0,7,2,5,0,1,0,2,0,0,1,0,1,0,-1.0053,-10.458,-0.25277,-6.1468,-1.1245,-0.2992,-1.7818,-11.264,-1.9522,-2.2624,-14.058,-1.5153,-9.9008,-4.9876,-4.3732,-7.4509,-2.2742,-17.696,-13.009,-1.4103,20.617,30.09,16.937,-3.6857,-9.1167,2
1,1,0,5,0,7,1,5,0,0,0,2,0,1,2,0,1,0,-1.1187,1.3906,1.7221,-8.6488,1.8254,-0.84419,-6.1696,-4.3864,-0.53535,-8.7028,-6.1055,-1.8077,-6.5539,-7.357,-3.8248,-0.47521,-0.65674,-0.45344,-6.6017,-8.9707,-3.5834,9.7223,22.765,16.019,3.5366,2
1,2,0,5,0,7,1,4,0,1,1,1,0,1,1,0,1,0,-2.3247,-6.0208,2.1125,-18.124,0.4103,-2.6494,-10.882,-4.834,-2.9234,-6.1852,-8.3443,2.8804,-10.199,-3.2786,-5.5835,0.98106,0.60649,-0.23655,-6.3946,-16.028,-17.408,-7.1227,20.913,28.233,20.309,2
1,1,0,4,0,7,3,6,0,1,1,2,0,1,1,0,0,0,-0.071408,-1.2498,-2.3321,-7.3843,-8.4585,-10.743,-10.28,-3.3136,1.0895,-3.9135,-4.1909,0.26807,-9.4969,-1.394,-5.7016,-2.7548,0.45793,-6.3431,2.9292,-1.4919,-6.0715,-16.135,-13.586,8.7225,38.276,2
1,2,0,4,0,7,0,4,0,1,1,2,0,1,1,0,1,0,-0.5672,-12.409,-0.60362,-9.4362,-1.8965,-0.34251,-6.0484,-8.0347,1.4898,0.096385,-6.3703,1.5871,-7.0075,-1.7768,-6.1509,-1.383,-1.1467,-5.3902,0.7779,-5.4726,-0.90929,-5.7707,-9.8834,-8.6401,3.2123,2
1,2,0,5,0,7,0,0,0,0,1,1,1,1,2,0,1,0,-0.72964,-1.902,-3.0843,-7.6764,-4.2437,1.7219,-1.5931,-11.673,5.9382,-3.7386,-5.0503,1.4598,-6.2431,-2.8298,-1.5142,0.48137,0.39082,-5.2074,1.9965,-3.2953,2.1052,-1.6242,-5.0377,-10.679,3.6102,2
1,1,1,5,0,7,0,3,0,0,0,2,1,1,2,0,1,0,1.2889,-8.0185,-3.7468,2.6284,-4.8887,7.6129,0.20375,-4.2482,-5.7731,6.5207,-9.2213,4.5082,-3.6124,0.10511,0.010464,-2.2633,5.1956,-6.6054,4.5115,-2.7055,1.0521,-1.3517,-3.0705,-0.034923,-1.33,2
1,2,0,4,1,7,1,5,0,1,0,2,1,1,1,0,1,0,2.5788,-10.719,2.837,-8.7115,-6.8815,-4.8328,-13.181,1.2754,-4.5284,-1.936,-8.0082,-5.0287,-11.536,-9.4914,-3.4523,-10.003,-20.072,-8.3456,23.806,41.173,27.437,-3.71,-8.038,6.6658,3.2035,2
1,2,0,5,0,7,1,4,0,1,1,2,1,1,1,0,1,0,-0.32019,-11.644,0.016506,-8.0305,-1.4506,-6.0298,-2.7885,-8.39,-9.2135,-7.9402,-11.842,-3.6912,-9.7244,-11.165,-14.756,-13.006,-6.6882,3.5465,4.966,-1.8454,4.2943,19.083,30.288,12.791,-2.295,2
1,1,1,6,0,7,2,5,0,1,1,2,1,0,1,0,1,0,4.0873,-6.154,-4.9195,-2.1681,-7.1796,-9.6849,-7.0766,-3.5828,4.4545,-5.6397,5.1939,1.6918,-17.204,-6.3958,-8.3006,-3.2923,-0.76208,-3.1113,-8.4833,-15.022,-20.223,-1.6339,23.043,27.523,15.352,2
1,1,1,7,0,7,0,0,0,0,0,2,1,0,2,0,1,0,-0.69736,7.7998,2.3754,-5.2717,-2.9234,-8.5132,-14.289,-4.6671,6.9065,-8.0846,-3.9866,1.6288,-7.8817,-0.065123,-5.5236,-7.23,-2.3527,-4.6669,-7.1102,-9.6075,-6.5221,1.1159,8.5719,12.05,12.728,2
0,1,1,5,0,7,2,6,0,0,0,2,0,1,1,0,1,0,2.1865,-2.2749,6.0182,-9.6386,-10.365,0.18668,-11.354,-5.3658,2.9616,-5.1448,-6.0572,-2.7692,-6.3359,1.7354,-4.6238,0.17898,-3.6249,-7.6766,-4.1733,-13.682,-8.3755,-1.4923,5.199,20.904,19.016,2
1,1,0,5,0,7,2,6,0,0,0,2,0,1,1,0,1,0,-1.6022,1.0572,4.5506,-9.8146,-11.052,1.4009,-10.515,-4.1578,9.5794,-2.9602,-3.7732,-5.4026,-8.5922,-3.4086,-3.2557,2.8919,4.1342,-0.25949,-0.32484,-10.993,-12.535,-12.897,-10.463,14.435,26.394,2
1,1,1,6,0,7,0,2,0,0,0,2,0,1,2,0,1,0,0.6764,12.835,5.3353,-7.6677,-4.8518,-11.858,-3.5352,-7.5042,-0.018635,3.222,-5.3847,-2.1096,-6.6257,1.3781,2.1901,3.0265,6.841,-6.7676,-2.0518,-6.6013,-3.9993,-5.1787,-4.6485,-2.8942,9.2151,2
1,2,1,5,0,7,0,0,0,0,0,1,1,1,1,0,1,0,4.7655,-9.2871,-8.9915,2.0159,-9.1047,-8.9655,-0.38436,-4.1726,1.5347,-12.423,-3.1151,-4.047,-7.7323,-2.11,-7.2692,2.2086,-8.2566,-11.816,-8.7064,13.818,31.365,23.636,4.9039,3.3843,3.3916,2
1,2,0,5,0,7,0,0,0,1,1,1,1,1,1,0,1,0,1.2235,-10.869,-3.478,-2.6851,-0.87712,-2.0251,-2.5246,-10.362,0.77676,-11.653,-7.4742,-7.8467,-1.1876,-3.1941,-2.7023,-6.0221,-16.358,-9.6888,-10.158,0.68941,2.1769,16.759,20.32,21.876,17.867,2
1,1,1,5,0,7,1,5,0,1,1,2,0,0,1,0,1,0,2.7928,1.9546,-0.16374,-6.2062,-7.3295,-5.5709,-11.667,-4.4716,-1.5398,-5.314,-2.0962,-3.9187,-3.3103,1.179,-4.1284,5.3802,-10.506,-4.3343,-3.771,-0.56972,-5.6458,-7.7275,-4.8088,8.9037,17.6,2
1,1,0,5,0,7,2,6,0,1,1,2,0,1,1,0,1,0,1.6921,-4.5607,1.8156,-7.9819,-5.783,-2.3088,-6.3261,-3.0079,-1.8409,-6.7085,-4.1325,-3.5737,-7.4773,2.1453,-3.2819,3.2725,-3.2255,-2.0952,-7.0092,1.5785,-0.34919,-2.7956,-0.0833,1.7054,11.69,2
1,1,1,4,0,7,2,5,0,0,1,2,0,0,1,0,1,0,0.76463,-3.2494,0.61691,-12.247,-2.4591,-1.3868,-5.9024,-2.2994,3.0622,-7.7537,-3.0378,1.4913,-11.369,4.3699,-6.3858,0.39634,-5.5328,-5.801,-6.0595,-1.2169,6.879,-1.8756,-6.3138,-17.797,-3.9203,2
1,1,1,6,0,7,2,5,0,0,0,2,1,1,2,0,1,1,3.9074,0.76972,1.8745,-4.581,-12.293,-4.0584,-1.8124,-7.1492,8.704,-1.8133,-3.3838,0.00039754,-8.7332,0.97495,-6.0828,2.3656,-7.2424,1.1296,-0.2523,-4.4344,1.3856,-2.511,-4.6605,-5.6584,-11.606,2
0,0,1,7,0,7,0,3,0,0,0,2,1,1,2,0,1,1,4.1665,5.6484,3.8824,-3.0884,-6.7951,0.77393,-4.5991,-6.801,0.40903,-4.7425,-10.889,4.6519,-4.9415,2.6833,-4.2274,3.9713,0.66271,2.8822,0.70095,1.5329,0.68738,-4.8514,0.11816,-4.283,-3.2647,2
1,2,1,5,0,7,1,4,0,0,0,2,1,1,2,0,1,1,0.25486,-0.024038,-0.62973,-6.8471,-5.6319,-5.9935,-4.1077,-0.0044643,-3.5208,-5.4196,-6.3201,-7.8295,-2.7566,-4.6561,-7.1704,-0.97791,-11.235,-10.474,-6.8143,-6.7536,8.7777,22.454,22.147,4.6294,-11.843,2
1,1,1,5,0,7,1,5,0,0,0,2,0,1,2,0,1,1,-1.0685,1.324,-1.5778,-13.676,-1.6221,-7.9608,-0.22093,-5.1377,3.9924,-7.3174,-7.197,-0.8116,-8.3834,-0.76219,-5.6927,-2.6323,-8.1797,-3.442,1.5189,2.2995,9.0646,7.4377,7.3989,1.5211,-4.3445,2
1,1,0,5,0,7,2,6,0,0,1,1,0,1,1,0,1,0,-3.0934,-5.681,2.6795,-0.20235,-0.8045,-0.98847,-6.0721,-7.1226,-3.9838,-6.9443,-7.7221,-8.3131,-8.5047,-6.3116,-8.3826,-4.5291,1.2515,-5.386,-11.803,-3.8498,16.514,20.021,13.796,-4.3495,7.554,2
1,2,0,6,0,7,1,4,0,1,1,1,0,1,2,0,1,0,0.87233,-8.5771,1.4018,-2.451,1.3426,0.75554,-4.1258,-9.3932,-4.1737,-5.7818,-6.0469,-5.8307,-5.668,-3.0142,-0.3629,-4.3435,-2.9255,-2.9052,-1.4543,-3.0921,-5.6884,-6.7152,5.3338,10.009,17.84,2
1,2,0,6,0,7,0,2,0,0,0,2,1,1,2,0,1,1,1.5297,-2.9254,-0.62462,-5.9237,-9.181,-7.5776,-7.2794,-1.0054,3.6261,-3.1614,1.5455,-1.3745,-11.758,-4.8697,-2.8728,-1.3231,0.35093,2.6577,3.1539,-3.222,-6.6642,-7.5244,-3.395,1.1529,10.787,2
1,1,0,5,0,7,0,3,0,0,1,2,1,1,1,0,1,0,4.0572,-1.131,-3.3235,-4.2149,-11.6,-5.314,-1.7702,-7.1187,8.621,-5.5558,-6.41,2.4429,-12.944,2.4093,-6.793,7.1054,-6.3398,-2.1943,1.5045,-4.7209,-1.3352,-6.0243,-6.1751,-8.8269,3.5781,2
1,2,0,4,1,7,0,3,0,1,1,2,1,1,1,0,1,0,3.915,-9.0118,-2.1095,-5.1862,-10.593,-6.0049,-1.1908,-2.8068,3.6637,-4.1651,-5.6415,1.2037,-10.787,4.1337,-10.942,2.5967,-7.2935,-4.7778,-2.3012,-3.9691,0.81865,-2.1392,-9.9463,-18.402,-4.1539,2
1,1,0,5,0,7,1,5,0,0,1,2,1,1,1,0,0,0,0.85727,-0.36516,5.5775,-4.1947,-12.862,-4.6982,-4.9089,-1.041,1.2284,-0.10669,4.5095,0.5714,-6.7827,1.5418,-8.8069,-4.0563,-5.4887,1.9776,2.7953,0.21931,-0.84689,-7.6411,-15.302,-22.454,-26.113,2
0,1,1,5,1,7,1,5,0,0,0,2,1,1,1,0,1,0,-2.2878,17.298,-0.60884,-3.9559,-4.594,-13.649,-8.6072,-8.3918,1.4268,-15.488,-0.012663,-7.5636,-4.8048,2.9916,-15.632,-2.2538,-8.015,15.867,24.395,22.466,5.2734,-1.668,1.8084,9.2068,-0.61306,2
1,3,0,7,0,7,0,0,0,1,0,2,1,1,2,0,1,0,-0.32814,1.4337,-0.8924,-0.98807,-6.67,-8.1677,-8.2768,-6.1314,-2.4283,-11.451,-3.9297,-8.8971,-6.2412,-4.7701,-16.917,-3.7718,-4.6089,14.463,9.5616,15.03,8.547,13.64,4.2385,-1.7936,-3.5549,2
1,1,0,5,0,7,2,6,0,1,1,2,1,1,1,0,1,0,-3.5442,-3.6725,1.7152,-2.6291,-0.93446,-5.6023,-9.0094,-7.1988,-1.0928,-11.154,-2.9022,-7.0088,-3.4862,-5.3027,-5.1517,0.44774,-1.4558,3.8177,-15.79,-17.392,-8.7997,16.833,32.283,19.683,11.571,2
1,3,1,7,0,7,0,0,0,1,1,2,0,0,2,0,1,0,-1.2713,5.107,2.1965,-9.143,-0.40027,-13.351,-0.90618,-3.5422,-0.45566,-8.5435,-6.8123,-6.3181,-2.3108,-1.0187,-2.6971,4.2868,-11.686,-2.4138,-12.436,-5.8969,-16.134,-6.4575,12.537,23.201,25.237,2
1,2,1,5,0,7,0,0,0,1,1,2,1,0,1,0,1,0,3.9387,-5.6996,-5.6314,-1.0958,-7.737,-11.008,1.48,-2.8962,-2.257,-6.9489,-4.898,-2.4508,-4.4935,4.2224,-4.1341,2.6506,-2.616,-5.0082,-7.9354,-4.1062,0.68403,-5.3874,-3.1833,0.15437,9.8165,2
1,1,0,5,0,7,2,5,0,0,0,2,1,1,1,0,1,0,2.4957,-6.7217,-6.3291,2.8612,-1.3071,-2.3842,1.8563,3.7945,4.39,-6.061,-0.077951,1.0835,-3.6229,3.2723,-2.8468,4.998,-7.5577,-2.6446,0.62607,0.93728,1.205,-3.4379,-5.0337,-7.784,-5.5179,2
1,2,0,6,0,7,0,3,0,0,0,2,1,1,2,0,0,1,2.8979,-6.4807,5.4402,-1.2467,-4.4328,-2.9804,-0.45085,0.87047,-4.094,1.4328,-9.0179,0.147,-2.5004,1.7269,0.121,2.2498,-6.2485,1.1354,-8.5511,-7.7097,-19.147,-2.8828,16.936,30.4,20.539,2
1,2,0,6,0,7,0,1,0,1,0,2,1,1,2,0,1,0,-0.27242,-5.1251,0.89481,-2.7242,-3.7345,-3.7467,-5.742,-3.0515,1.8622,-3.0716,-0.90095,-3.1995,-6.2029,3.7261,-6.2331,3.1692,-0.99972,3.7893,0.19639,-3.6987,-10.312,-17,-8.716,15.503,29.974,2
1,2,0,7,0,7,0,0,0,1,0,1,1,1,2,0,1,0,0.49695,4.2449,3.3378,-0.57222,-11.24,-6.4129,-6.8753,4.3617,3.1695,-1.7868,2.4115,0.22129,-9.2386,2.3809,-5.1285,3.4019,-2.6076,2.4138,1.5374,-1.1514,-1.9435,-3.8787,-6.9617,1.1914,3.4388,2
1,1,0,3,0,7,2,6,0,0,0,1,0,1,1,0,1,0,1.0332,-3.337,6.6006,-9.1648,-8.177,-5.4257,-8.4822,3.7403,2.0787,-1.7854,0.97364,-5.6864,-6.0176,0.42926,-3.6434,8.7975,-4.8915,2.0324,-1.4423,-1.4032,-4.0545,-14.55,-4.7466,10.433,20.285,2
1,2,0,5,0,7,0,0,0,1,1,2,1,1,1,0,1,0,0.92139,0.56578,-2.2563,-12.14,2.2353,-4.3038,-8.3213,-0.37814,2.3553,-7.6165,0.38361,-1.9015,-9.1832,8.3469,-7.3392,10.453,-1.6429,-2.5067,-4.0057,-4.2562,1.1587,-2.0481,-6.2305,-5.4763,2.9778,2
1,1,1,5,0,7,1,4,0,1,0,2,1,0,1,0,1,0,1.8141,6.2036,-1.1053,-9.8223,-4.1316,-3.1883,-5.488,-5.4971,6.7536,-7.4676,-5.285,0.51716,-7.4188,4.8235,-3.3256,5.6407,-4.1419,-6.223,-5.7805,-5.0743,-2.6387,-0.48119,-4.7836,-3.5158,-7.6913,2
1,1,1,7,0,7,0,0,0,0,0,2,1,1,2,0,1,1,-0.81061,14.105,3.1892,-6.4708,-1.3994,-12.822,-8.8742,-1.4492,-3.9991,-5.1613,-1.3083,-6.515,-0.1031,0.0083776,-5.5295,7.7936,-5.3322,2.7726,-6.2422,-2.5722,-8.6416,-10.474,-8.397,2.2398,9.2263,2
1,0,0,6,0,7,0,3,0,0,0,2,1,1,2,0,1,1,0.9192,7.9295,3.3555,-4.5874,-6.4738,-6.3449,-9.827,0.82781,6.1143,-3.5734,2.7489,-1.8112,-8.188,1.2589,-5.8295,2.749,-0.085782,2.6663,0.20522,-0.34892,-4.561,-5.2594,-4.079,-4.1602,-1.0353,2
1,1,1,5,0,7,0,2,0,0,0,2,1,1,1,0,1,0,4.6586,-2.7299,1.1926,-2.1877,-6.0542,-3.1411,-3.917,-1.4532,-1.9828,-1.5455,-3.7017,-0.5304,-5.9518,4.984,-3.4772,2.7666,-1.9317,-0.81211,-4.3969,-4.6574,-6.2529,-1.3009,-3.394,-4.6239,-7.2936,2
1,1,0,5,0,7,0,0,0,0,0,2,1,1,1,0,1,0,-2.1634,-1.1031,1.3602,-2.3841,-5.9747,6.3088,-7.8432,2.3271,-0.3279,0.75839,-6.0067,2.0742,-7.7073,5.3011,-6.1225,1.914,-0.59611,-3.9148,-3.5458,-4.315,1.2829,-1.6121,-1.4105,-13.029,-16.862,2
0,1,1,5,0,7,0,4,0,0,0,1,1,0,1,0,1,0,-3.8176,-3.2424,-3.5714,-12.797,-2.7638,-3.2932,-9.8836,-3.7304,2.5209,-9.2213,-9.499,-1.9974,-9.1852,2.6457,-4.5731,-2.4938,-15.831,-11.71,11.736,31.56,26.378,4.8173,-10.288,1.0032,12.198,2
1,1,1,5,0,7,3,6,0,0,0,2,0,1,1,0,1,0,1.1237,-1.9557,-1.9383,-1.4144,-3.6644,-2.3355,-5.8934,-3.2379,3.9184,-10.133,-4.075,-2.097,-8.0691,1.524,-6.4544,-5.0042,-14.205,-9.4114,-3.1628,8.498,12.291,20.249,11.091,3.1611,2.3238,2
1,2,0,6,0,7,0,0,0,1,1,2,1,1,2,0,1,0,-0.29918,-0.45104,-2.3979,-2.5121,-9.5287,-4.2584,-1.4964,-2.7168,-0.8435,-7.7168,-0.77214,-7.7459,-1.6025,4.6077,-10.297,1.1512,-8.3765,3.1245,-5.128,1.7625,-5.0628,-0.47867,-2.2814,9.9046,10.194,2
1,2,0,5,0,7,0,1,0,1,1,2,1,1,1,0,1,0,0.26812,-5.2409,4.5003,-8.2417,-9.2174,-4.2113,-5.7273,-5.4261,1.2884,-8.5952,-6.4811,-2.8225,-2.628,5.2257,-8.8716,-0.13005,-10.07,-4.5827,-3.1989,-11.133,-17.588,-5.985,8.0881,25.105,26.694,2
1,1,1,5,0,7,3,6,0,0,0,2,1,1,1,0,1,0,0.63286,10.493,2.4945,-9.4169,-4.5026,-8.3534,-11.692,-1.7115,3.8955,-6.6312,-3.638,2.7164,-10.033,6.323,-5.667,-0.43885,0.10948,-0.1263,-1.8206,-5.4486,-9.9089,-11.271,-5.9139,-1.0953,6.1384,2
1,1,0,5,0,7,1,5,0,0,1,2,1,1,1,0,0,0,-2.2329,1.5318,-3.0586,-17.204,-0.38872,-6.5744,-8.2309,1.8725,3.2171,-4.9428,-5.8728,-1.2866,-9.5337,2.0623,-10.037,3.7089,-3.1174,1.2715,-2.4051,-3.9794,-8.0647,-15.046,-10.114,3.6174,18.618,2
1,1,1,5,0,7,1,6,0,0,1,2,1,0,1,0,1,0,6.4525,-8.073,7.3125,-11.952,-11.637,1.4812,-5.3042,1.6382,7.0286,-1.1211,-4.7208,-3.9178,-6.9902,0.36409,-2.87,4.9467,0.10636,-3.7097,-2.9144,-3.2319,-2.8814,-3.1908,-5.3071,-6.5861,-0.011133,2
